order,Delay,Test.Time,Participant.Private.ID,studied_word,original_response,studied_recalled
68443,control,PM,8389381,dentist,NA,0
68444,control,PM,8389381,nostril,NA,0
68445,control,PM,8389381,recliner,NA,0
68446,control,PM,8389381,cigar,NA,0
68447,control,PM,8389381,tooth,NA,0
68448,control,PM,8389381,ready,NA,0
68449,control,PM,8389381,prick,NA,0
68450,control,PM,8389381,junk,NA,0
68451,control,PM,8389381,ire,NA,0
68452,control,PM,8389381,fur,NA,0
68453,control,PM,8389381,country,NA,0
68454,control,PM,8389381,handle,NA,0
68455,control,PM,8389381,frigid,NA,0
68456,control,PM,8389381,peak,NA,0
68457,control,PM,8389381,delay,NA,0
68458,control,PM,8389381,swim,NA,0
68459,control,PM,8389381,crawl,NA,0
68460,control,PM,8389381,yard,NA,0
68461,control,PM,8389381,open,NA,0
68462,control,PM,8389381,blanket,NA,0
68463,control,PM,8389381,physician,NA,0
68464,control,PM,8389381,whiff,NA,0
68465,control,PM,8389381,sofa,NA,0
68466,control,PM,8389381,chimney,NA,0
68467,control,PM,8389381,nice,NA,0
68468,control,PM,8389381,coarse,NA,0
68469,control,PM,8389381,thimble,NA,0
68470,control,PM,8389381,trash,NA,0
68471,control,PM,8389381,wrath,NA,0
68472,control,PM,8389381,touch,NA,0
68473,control,PM,8389381,newyork,NA,0
68474,control,PM,8389381,coffee,coffee,1
68475,control,PM,8389381,chilly,NA,0
68476,control,PM,8389381,plain,NA,0
68477,control,PM,8389381,traffic,NA,0
68478,control,PM,8389381,flow,NA,0
68479,control,PM,8389381,tarantula,NA,0
68480,control,PM,8389381,walk,NA,0
68481,control,PM,8393166,door,NA,0
68482,control,PM,8393166,bed,NA,0
68483,control,PM,8393166,nurse,nurse,1
68484,control,PM,8393166,nose,nose,1
68485,control,PM,8393166,table,table,1
68486,control,PM,8393166,cigarette,NA,0
68487,control,PM,8393166,sour,sour,1
68488,control,PM,8393166,smooth,NA,0
68489,control,PM,8393166,thread,thread,1
68490,control,PM,8393166,garbage,NA,0
68491,control,PM,8393166,mad,NA,0
68492,control,PM,8393166,hard,hard,1
68493,control,PM,8393166,town,town,1
68494,control,PM,8393166,mug,mug,1
68495,control,PM,8393166,hot,hot,1
68496,control,PM,8393166,hill,NA,0
68497,control,PM,8393166,fast,NA,0
68498,control,PM,8393166,water,water,1
68499,control,PM,8393166,web,NA,0
68500,control,PM,8393166,shoe,shoe,1
68501,control,PM,8393166,glass,NA,0
68502,control,PM,8393166,rest,NA,0
68503,control,PM,8393166,sick,sick,1
68504,control,PM,8393166,breathe,breathe,1
68505,control,PM,8393166,sit,NA,0
68506,control,PM,8393166,puff,NA,0
68507,control,PM,8393166,candy,NA,0
68508,control,PM,8393166,bumpy,NA,0
68509,control,PM,8393166,pin,NA,0
68510,control,PM,8393166,waste,NA,0
68511,control,PM,8393166,fear,NA,0
68512,control,PM,8393166,light,light,1
68513,control,PM,8393166,crowded,crowded,1
68514,control,PM,8393166,saucer,saucer,1
68515,control,PM,8393166,snow,snow,1
68516,control,PM,8393166,valley,NA,0
68517,control,PM,8393166,lethargic,NA,0
68518,control,PM,8393166,stream,stream,1
68519,control,PM,8393166,insect,NA,0
68520,control,PM,8393166,hand,NA,0
68521,control,PM,8393166,pane,NA,0
68522,control,PM,8393166,awake,NA,0
68523,control,PM,8393166,lawyer,NA,0
68524,control,PM,8393166,sniff,sniff,1
68525,control,PM,8393166,legs,legs,1
68526,control,PM,8393166,blaze,NA,0
68527,control,PM,8393166,sugar,sugar,1
68528,control,PM,8393166,road,NA,0
68529,control,PM,8393166,eye,NA,0
68530,control,PM,8393166,can,NA,0
68531,control,PM,8393166,hate,NA,0
68532,control,PM,8393166,pillow,NA,0
68533,control,PM,8393166,state,NA,0
68534,control,PM,8393166,tea,tea,1
68535,control,PM,8393166,warm,warm,1
68536,control,PM,8393166,climb,NA,0
68537,control,PM,8393166,stop,stop,1
68538,control,PM,8393166,lake,lake,1
68539,control,PM,8393166,bug,NA,0
68540,control,PM,8393166,toe,NA,0
68541,control,PM,8393166,shade,NA,0
68542,control,PM,8393166,tired,NA,0
68543,control,PM,8393166,medicine,NA,0
68544,control,PM,8393166,aroma,aroma,1
68545,control,PM,8393166,seat,NA,0
68546,control,PM,8393166,billows,NA,0
68547,control,PM,8393166,bitter,NA,0
68548,control,PM,8393166,tough,NA,0
68549,control,PM,8393166,sewing,NA,0
68550,control,PM,8393166,refuse,NA,0
68551,control,PM,8393166,rage,NA,0
68552,control,PM,8393166,plush,NA,0
68553,control,PM,8393166,capital,NA,0
68554,control,PM,8393166,measuring,measuring,1
68555,control,PM,8393166,winter,winter,1
68556,control,PM,8393166,summit,NA,0
68557,control,PM,8393166,listless,NA,0
68558,control,PM,8393166,thames,thames,1
68559,control,PM,8393166,fright,fright,1
68560,control,PM,8393166,kick,kick,1
68561,control,PM,8393166,ledge,NA,0
68562,control,PM,8393166,dream,NA,0
68563,control,PM,8393166,health,health,1
68564,control,PM,8393166,hear,hear,1
68565,control,PM,8393166,couch,couch,1
68566,control,PM,8393166,pollution,NA,0
68567,control,PM,8393166,good,NA,0
68568,control,PM,8393166,sandpaper,NA,0
68569,control,PM,8393166,sharp,NA,0
68570,control,PM,8393166,sewage,NA,0
68571,control,PM,8393166,temper,NA,0
68572,control,PM,8393166,loud,loud,1
68573,control,PM,8393166,streets,NA,0
68574,control,PM,8393166,coaster,coaster,1
68575,control,PM,8393166,ice,NA,0
68576,control,PM,8393166,top,NA,0
68577,control,PM,8393166,snail,snail,1
68578,control,PM,8393166,boat,boat,1
68579,control,PM,8393166,fly,NA,0
68580,control,PM,8393166,sandals,sandals,1
68581,control,PM,8393166,sill,NA,0
68582,control,PM,8393166,wake,NA,0
68583,control,PM,8393166,hospital,NA,0
68584,control,PM,8393166,see,see,1
68585,control,PM,8393166,desk,NA,0
68586,control,PM,8393166,ashes,NA,0
68587,control,PM,8393166,taste,NA,0
68588,control,PM,8393166,jagged,NA,0
68589,control,PM,8393166,point,point,1
68590,control,PM,8393166,bag,NA,0
68591,control,PM,8393166,fury,NA,0
68592,control,PM,8393166,cotton,NA,0
68593,control,PM,8393166,subway,NA,0
68594,control,PM,8393166,lid,NA,0
68595,control,PM,8393166,wet,wet,1
68596,control,PM,8393166,molehill,NA,0
68597,control,PM,8393166,cautious,NA,0
68598,control,PM,8393166,tide,tide,1
68599,control,PM,8393166,arachnid,arachnid,1
68600,control,PM,8393166,soccer,soccer,1
68601,control,PM,8393166,house,NA,0
68602,control,PM,8393166,snooze,snooze,1
68603,control,PM,8393166,dentist,NA,0
68604,control,PM,8393166,nostril,notril,1
68605,control,PM,8393166,recliner,recliner,1
68606,control,PM,8393166,cigar,NA,0
68607,control,PM,8393166,tooth,NA,0
68608,control,PM,8393166,ready,NA,0
68609,control,PM,8393166,prick,NA,0
68610,control,PM,8393166,junk,NA,0
68611,control,PM,8393166,ire,NA,0
68612,control,PM,8393166,fur,NA,0
68613,control,PM,8393166,country,NA,0
68614,control,PM,8393166,handle,NA,0
68615,control,PM,8393166,frigid,frigid,1
68616,control,PM,8393166,peak,NA,0
68617,control,PM,8393166,delay,NA,0
68618,control,PM,8393166,swim,swim,1
68619,control,PM,8393166,crawl,NA,0
68620,control,PM,8393166,yard,NA,0
68621,control,PM,8393166,open,NA,0
68622,control,PM,8393166,blanket,NA,0
68623,control,PM,8393166,physician,NA,0
68624,control,PM,8393166,whiff,NA,0
68625,control,PM,8393166,sofa,sofa,1
68626,control,PM,8393166,chimney,NA,0
68627,control,PM,8393166,nice,NA,0
68628,control,PM,8393166,coarse,NA,0
68629,control,PM,8393166,thimble,thimble,1
68630,control,PM,8393166,trash,NA,0
68631,control,PM,8393166,wrath,NA,0
68632,control,PM,8393166,touch,NA,0
68633,control,PM,8393166,newyork,NA,0
68634,control,PM,8393166,coffee,coffee,1
68635,control,PM,8393166,chilly,chilly,1
68636,control,PM,8393166,plain,NA,0
68637,control,PM,8393166,traffic,NA,0
68638,control,PM,8393166,flow,flow,1
68639,control,PM,8393166,tarantula,tarantula,1
68640,control,PM,8393166,walk,NA,0
68641,control,PM,8393542,door,NA,0
68642,control,PM,8393542,bed,bed,1
68643,control,PM,8393542,nurse,NA,0
68644,control,PM,8393542,nose,NA,0
68645,control,PM,8393542,table,NA,0
68646,control,PM,8393542,cigarette,NA,0
68647,control,PM,8393542,sour,NA,0
68648,control,PM,8393542,smooth,NA,0
68649,control,PM,8393542,thread,NA,0
68650,control,PM,8393542,garbage,NA,0
68651,control,PM,8393542,mad,NA,0
68652,control,PM,8393542,hard,NA,0
68653,control,PM,8393542,town,NA,0
68654,control,PM,8393542,mug,NA,0
68655,control,PM,8393542,hot,hot,1
68656,control,PM,8393542,hill,NA,0
68657,control,PM,8393542,fast,NA,0
68658,control,PM,8393542,water,water,1
68659,control,PM,8393542,web,NA,0
68660,control,PM,8393542,shoe,NA,0
68661,control,PM,8393542,glass,NA,0
68662,control,PM,8393542,rest,NA,0
68663,control,PM,8393542,sick,NA,0
68664,control,PM,8393542,breathe,NA,0
68665,control,PM,8393542,sit,NA,0
68666,control,PM,8393542,puff,NA,0
68667,control,PM,8393542,candy,NA,0
68668,control,PM,8393542,bumpy,NA,0
68669,control,PM,8393542,pin,NA,0
68670,control,PM,8393542,waste,NA,0
68671,control,PM,8393542,fear,NA,0
68672,control,PM,8393542,light,NA,0
68673,control,PM,8393542,crowded,NA,0
68674,control,PM,8393542,saucer,NA,0
68675,control,PM,8393542,snow,NA,0
68676,control,PM,8393542,valley,NA,0
68677,control,PM,8393542,lethargic,NA,0
68678,control,PM,8393542,stream,NA,0
68679,control,PM,8393542,insect,NA,0
68680,control,PM,8393542,hand,NA,0
68681,control,PM,8393542,pane,NA,0
68682,control,PM,8393542,awake,NA,0
68683,control,PM,8393542,lawyer,NA,0
68684,control,PM,8393542,sniff,NA,0
68685,control,PM,8393542,legs,NA,0
68686,control,PM,8393542,blaze,NA,0
68687,control,PM,8393542,sugar,NA,0
68688,control,PM,8393542,road,NA,0
68689,control,PM,8393542,eye,NA,0
68690,control,PM,8393542,can,NA,0
68691,control,PM,8393542,hate,NA,0
68692,control,PM,8393542,pillow,NA,0
68693,control,PM,8393542,state,NA,0
68694,control,PM,8393542,tea,NA,0
68695,control,PM,8393542,warm,warm,1
68696,control,PM,8393542,climb,NA,0
68697,control,PM,8393542,stop,NA,0
68698,control,PM,8393542,lake,lake,1
68699,control,PM,8393542,bug,NA,0
68700,control,PM,8393542,toe,NA,0
68701,control,PM,8393542,shade,NA,0
68702,control,PM,8393542,tired,NA,0
68703,control,PM,8393542,medicine,NA,0
68704,control,PM,8393542,aroma,NA,0
68705,control,PM,8393542,seat,NA,0
68706,control,PM,8393542,billows,NA,0
68707,control,PM,8393542,bitter,NA,0
68708,control,PM,8393542,tough,NA,0
68709,control,PM,8393542,sewing,NA,0
68710,control,PM,8393542,refuse,NA,0
68711,control,PM,8393542,rage,NA,0
68712,control,PM,8393542,plush,NA,0
68713,control,PM,8393542,capital,NA,0
68714,control,PM,8393542,measuring,NA,0
68715,control,PM,8393542,winter,NA,0
68716,control,PM,8393542,summit,NA,0
68717,control,PM,8393542,listless,NA,0
68718,control,PM,8393542,thames,thames,1
68719,control,PM,8393542,fright,NA,0
68720,control,PM,8393542,kick,NA,0
68721,control,PM,8393542,ledge,NA,0
68722,control,PM,8393542,dream,NA,0
68723,control,PM,8393542,health,NA,0
68724,control,PM,8393542,hear,NA,0
68725,control,PM,8393542,couch,NA,0
68726,control,PM,8393542,pollution,NA,0
68727,control,PM,8393542,good,NA,0
68728,control,PM,8393542,sandpaper,NA,0
68729,control,PM,8393542,sharp,NA,0
68730,control,PM,8393542,sewage,NA,0
68731,control,PM,8393542,temper,NA,0
68732,control,PM,8393542,loud,NA,0
68733,control,PM,8393542,streets,NA,0
68734,control,PM,8393542,coaster,NA,0
68735,control,PM,8393542,ice,NA,0
68736,control,PM,8393542,top,NA,0
68737,control,PM,8393542,snail,NA,0
68738,control,PM,8393542,boat,NA,0
68739,control,PM,8393542,fly,NA,0
68740,control,PM,8393542,sandals,NA,0
68741,control,PM,8393542,sill,NA,0
68742,control,PM,8393542,wake,NA,0
68743,control,PM,8393542,hospital,NA,0
68744,control,PM,8393542,see,NA,0
68745,control,PM,8393542,desk,NA,0
68746,control,PM,8393542,ashes,NA,0
68747,control,PM,8393542,taste,NA,0
68748,control,PM,8393542,jagged,NA,0
68749,control,PM,8393542,point,NA,0
68750,control,PM,8393542,bag,NA,0
68751,control,PM,8393542,fury,NA,0
68752,control,PM,8393542,cotton,NA,0
68753,control,PM,8393542,subway,NA,0
68754,control,PM,8393542,lid,NA,0
68755,control,PM,8393542,wet,wet,1
68756,control,PM,8393542,molehill,NA,0
68757,control,PM,8393542,cautious,NA,0
68758,control,PM,8393542,tide,NA,0
68759,control,PM,8393542,arachnid,arachnid,1
68760,control,PM,8393542,soccer,NA,0
68761,control,PM,8393542,house,house,1
68762,control,PM,8393542,snooze,NA,0
68763,control,PM,8393542,dentist,NA,0
68764,control,PM,8393542,nostril,NA,0
68765,control,PM,8393542,recliner,NA,0
68766,control,PM,8393542,cigar,NA,0
68767,control,PM,8393542,tooth,NA,0
68768,control,PM,8393542,ready,NA,0
68769,control,PM,8393542,prick,NA,0
68770,control,PM,8393542,junk,NA,0
68771,control,PM,8393542,ire,NA,0
68772,control,PM,8393542,fur,NA,0
68773,control,PM,8393542,country,NA,0
68774,control,PM,8393542,handle,NA,0
68775,control,PM,8393542,frigid,frigid,1
68776,control,PM,8393542,peak,NA,0
68777,control,PM,8393542,delay,NA,0
68778,control,PM,8393542,swim,swim,1
68779,control,PM,8393542,crawl,NA,0
68780,control,PM,8393542,yard,NA,0
68781,control,PM,8393542,open,NA,0
68782,control,PM,8393542,blanket,NA,0
68783,control,PM,8393542,physician,NA,0
68784,control,PM,8393542,whiff,NA,0
68785,control,PM,8393542,sofa,NA,0
68786,control,PM,8393542,chimney,NA,0
68787,control,PM,8393542,nice,NA,0
68788,control,PM,8393542,coarse,NA,0
68789,control,PM,8393542,thimble,NA,0
68790,control,PM,8393542,trash,NA,0
68791,control,PM,8393542,wrath,NA,0
68792,control,PM,8393542,touch,NA,0
68793,control,PM,8393542,newyork,NA,0
68794,control,PM,8393542,coffee,NA,0
68795,control,PM,8393542,chilly,NA,0
68796,control,PM,8393542,plain,NA,0
68797,control,PM,8393542,traffic,NA,0
68798,control,PM,8393542,flow,NA,0
68799,control,PM,8393542,tarantula,NA,0
68800,control,PM,8393542,walk,NA,0
68801,control,PM,8400943,door,NA,0
68802,control,PM,8400943,bed,NA,0
68803,control,PM,8400943,nurse,nurse,1
68804,control,PM,8400943,nose,NA,0
68805,control,PM,8400943,table,NA,0
68806,control,PM,8400943,cigarette,cigarette,1
68807,control,PM,8400943,sour,sour,1
68808,control,PM,8400943,smooth,smooth,1
68809,control,PM,8400943,thread,NA,0
68810,control,PM,8400943,garbage,NA,0
68811,control,PM,8400943,mad,NA,0
68812,control,PM,8400943,hard,NA,0
68813,control,PM,8400943,town,NA,0
68814,control,PM,8400943,mug,NA,0
68815,control,PM,8400943,hot,NA,0
68816,control,PM,8400943,hill,NA,0
68817,control,PM,8400943,fast,NA,0
68818,control,PM,8400943,water,NA,0
68819,control,PM,8400943,web,web,1
68820,control,PM,8400943,shoe,shoe,1
68821,control,PM,8400943,glass,NA,0
68822,control,PM,8400943,rest,NA,0
68823,control,PM,8400943,sick,NA,0
68824,control,PM,8400943,breathe,NA,0
68825,control,PM,8400943,sit,NA,0
68826,control,PM,8400943,puff,puff,1
68827,control,PM,8400943,candy,candy,1
68828,control,PM,8400943,bumpy,bumpy,1
68829,control,PM,8400943,pin,NA,0
68830,control,PM,8400943,waste,NA,0
68831,control,PM,8400943,fear,NA,0
68832,control,PM,8400943,light,NA,0
68833,control,PM,8400943,crowded,NA,0
68834,control,PM,8400943,saucer,NA,0
68835,control,PM,8400943,snow,NA,0
68836,control,PM,8400943,valley,NA,0
68837,control,PM,8400943,lethargic,NA,0
68838,control,PM,8400943,stream,NA,0
68839,control,PM,8400943,insect,insect,1
68840,control,PM,8400943,hand,hand,1
68841,control,PM,8400943,pane,NA,0
68842,control,PM,8400943,awake,NA,0
68843,control,PM,8400943,lawyer,lawyer,1
68844,control,PM,8400943,sniff,NA,0
68845,control,PM,8400943,legs,NA,0
68846,control,PM,8400943,blaze,NA,0
68847,control,PM,8400943,sugar,NA,0
68848,control,PM,8400943,road,road,1
68849,control,PM,8400943,eye,NA,0
68850,control,PM,8400943,can,NA,0
68851,control,PM,8400943,hate,NA,0
68852,control,PM,8400943,pillow,NA,0
68853,control,PM,8400943,state,state,1
68854,control,PM,8400943,tea,NA,0
68855,control,PM,8400943,warm,warm,1
68856,control,PM,8400943,climb,NA,0
68857,control,PM,8400943,stop,NA,0
68858,control,PM,8400943,lake,NA,0
68859,control,PM,8400943,bug,bug,1
68860,control,PM,8400943,toe,toe,1
68861,control,PM,8400943,shade,shade,1
68862,control,PM,8400943,tired,NA,0
68863,control,PM,8400943,medicine,medicine,1
68864,control,PM,8400943,aroma,NA,0
68865,control,PM,8400943,seat,NA,0
68866,control,PM,8400943,billows,billows,1
68867,control,PM,8400943,bitter,bitter,1
68868,control,PM,8400943,tough,NA,0
68869,control,PM,8400943,sewing,NA,0
68870,control,PM,8400943,refuse,NA,0
68871,control,PM,8400943,rage,rage,1
68872,control,PM,8400943,plush,NA,0
68873,control,PM,8400943,capital,NA,0
68874,control,PM,8400943,measuring,NA,0
68875,control,PM,8400943,winter,winter,1
68876,control,PM,8400943,summit,NA,0
68877,control,PM,8400943,listless,NA,0
68878,control,PM,8400943,thames,NA,0
68879,control,PM,8400943,fright,NA,0
68880,control,PM,8400943,kick,NA,0
68881,control,PM,8400943,ledge,ledge,1
68882,control,PM,8400943,dream,NA,0
68883,control,PM,8400943,health,health,1
68884,control,PM,8400943,hear,NA,0
68885,control,PM,8400943,couch,NA,0
68886,control,PM,8400943,pollution,NA,0
68887,control,PM,8400943,good,NA,0
68888,control,PM,8400943,sandpaper,sandpaper,1
68889,control,PM,8400943,sharp,NA,0
68890,control,PM,8400943,sewage,NA,0
68891,control,PM,8400943,temper,NA,0
68892,control,PM,8400943,loud,loud,1
68893,control,PM,8400943,streets,NA,0
68894,control,PM,8400943,coaster,NA,0
68895,control,PM,8400943,ice,NA,0
68896,control,PM,8400943,top,NA,0
68897,control,PM,8400943,snail,NA,0
68898,control,PM,8400943,boat,NA,0
68899,control,PM,8400943,fly,NA,0
68900,control,PM,8400943,sandals,sandals,1
68901,control,PM,8400943,sill,sill,1
68902,control,PM,8400943,wake,NA,0
68903,control,PM,8400943,hospital,hospital,1
68904,control,PM,8400943,see,NA,0
68905,control,PM,8400943,desk,NA,0
68906,control,PM,8400943,ashes,NA,0
68907,control,PM,8400943,taste,NA,0
68908,control,PM,8400943,jagged,NA,0
68909,control,PM,8400943,point,NA,0
68910,control,PM,8400943,bag,NA,0
68911,control,PM,8400943,fury,fury,1
68912,control,PM,8400943,cotton,NA,0
68913,control,PM,8400943,subway,NA,0
68914,control,PM,8400943,lid,NA,0
68915,control,PM,8400943,wet,NA,0
68916,control,PM,8400943,molehill,NA,0
68917,control,PM,8400943,cautious,NA,0
68918,control,PM,8400943,tide,NA,0
68919,control,PM,8400943,arachnid,arachnid,1
68920,control,PM,8400943,soccer,NA,0
68921,control,PM,8400943,house,house,1
68922,control,PM,8400943,snooze,NA,0
68923,control,PM,8400943,dentist,dentist,1
68924,control,PM,8400943,nostril,NA,0
68925,control,PM,8400943,recliner,NA,0
68926,control,PM,8400943,cigar,cigar,1
68927,control,PM,8400943,tooth,tooth,1
68928,control,PM,8400943,ready,NA,0
68929,control,PM,8400943,prick,NA,0
68930,control,PM,8400943,junk,NA,0
68931,control,PM,8400943,ire,ire,1
68932,control,PM,8400943,fur,NA,0
68933,control,PM,8400943,country,country,1
68934,control,PM,8400943,handle,NA,0
68935,control,PM,8400943,frigid,NA,0
68936,control,PM,8400943,peak,NA,0
68937,control,PM,8400943,delay,NA,0
68938,control,PM,8400943,swim,NA,0
68939,control,PM,8400943,crawl,NA,0
68940,control,PM,8400943,yard,NA,0
68941,control,PM,8400943,open,open,1
68942,control,PM,8400943,blanket,NA,0
68943,control,PM,8400943,physician,NA,0
68944,control,PM,8400943,whiff,NA,0
68945,control,PM,8400943,sofa,NA,0
68946,control,PM,8400943,chimney,NA,0
68947,control,PM,8400943,nice,NA,0
68948,control,PM,8400943,coarse,coarse,1
68949,control,PM,8400943,thimble,NA,0
68950,control,PM,8400943,trash,NA,0
68951,control,PM,8400943,wrath,wrath,1
68952,control,PM,8400943,touch,NA,0
68953,control,PM,8400943,newyork,newyork,1
68954,control,PM,8400943,coffee,NA,0
68955,control,PM,8400943,chilly,NA,0
68956,control,PM,8400943,plain,NA,0
68957,control,PM,8400943,traffic,NA,0
68958,control,PM,8400943,flow,NA,0
68959,control,PM,8400943,tarantula,NA,0
68960,control,PM,8400943,walk,NA,0
68961,control,PM,8400954,door,door,1
68962,control,PM,8400954,bed,NA,0
68963,control,PM,8400954,nurse,nurse,1
68964,control,PM,8400954,nose,NA,0
68965,control,PM,8400954,table,NA,0
68966,control,PM,8400954,cigarette,cigarette,1
68967,control,PM,8400954,sour,NA,0
68968,control,PM,8400954,smooth,NA,0
68969,control,PM,8400954,thread,NA,0
68970,control,PM,8400954,garbage,NA,0
68971,control,PM,8400954,mad,mad,1
68972,control,PM,8400954,hard,NA,0
68973,control,PM,8400954,town,NA,0
68974,control,PM,8400954,mug,NA,0
68975,control,PM,8400954,hot,hot,1
68976,control,PM,8400954,hill,NA,0
68977,control,PM,8400954,fast,NA,0
68978,control,PM,8400954,water,NA,0
68979,control,PM,8400954,web,NA,0
68980,control,PM,8400954,shoe,NA,0
68981,control,PM,8400954,glass,glass,1
68982,control,PM,8400954,rest,NA,0
68983,control,PM,8400954,sick,sick,1
68984,control,PM,8400954,breathe,NA,0
68985,control,PM,8400954,sit,NA,0
68986,control,PM,8400954,puff,puff,1
68987,control,PM,8400954,candy,NA,0
68988,control,PM,8400954,bumpy,NA,0
68989,control,PM,8400954,pin,NA,0
68990,control,PM,8400954,waste,NA,0
68991,control,PM,8400954,fear,NA,0
68992,control,PM,8400954,light,NA,0
68993,control,PM,8400954,crowded,NA,0
68994,control,PM,8400954,saucer,NA,0
68995,control,PM,8400954,snow,snow,1
68996,control,PM,8400954,valley,NA,0
68997,control,PM,8400954,lethargic,NA,0
68998,control,PM,8400954,stream,NA,0
68999,control,PM,8400954,insect,NA,0
69000,control,PM,8400954,hand,NA,0
69001,control,PM,8400954,pane,NA,0
69002,control,PM,8400954,awake,NA,0
69003,control,PM,8400954,lawyer,lawyer,1
69004,control,PM,8400954,sniff,NA,0
69005,control,PM,8400954,legs,NA,0
69006,control,PM,8400954,blaze,NA,0
69007,control,PM,8400954,sugar,NA,0
69008,control,PM,8400954,road,NA,0
69009,control,PM,8400954,eye,NA,0
69010,control,PM,8400954,can,NA,0
69011,control,PM,8400954,hate,NA,0
69012,control,PM,8400954,pillow,NA,0
69013,control,PM,8400954,state,NA,0
69014,control,PM,8400954,tea,NA,0
69015,control,PM,8400954,warm,warm,1
69016,control,PM,8400954,climb,NA,0
69017,control,PM,8400954,stop,NA,0
69018,control,PM,8400954,lake,NA,0
69019,control,PM,8400954,bug,NA,0
69020,control,PM,8400954,toe,NA,0
69021,control,PM,8400954,shade,NA,0
69022,control,PM,8400954,tired,NA,0
69023,control,PM,8400954,medicine,medicine,1
69024,control,PM,8400954,aroma,NA,0
69025,control,PM,8400954,seat,NA,0
69026,control,PM,8400954,billows,NA,0
69027,control,PM,8400954,bitter,NA,0
69028,control,PM,8400954,tough,NA,0
69029,control,PM,8400954,sewing,NA,0
69030,control,PM,8400954,refuse,NA,0
69031,control,PM,8400954,rage,rage,1
69032,control,PM,8400954,plush,NA,0
69033,control,PM,8400954,capital,NA,0
69034,control,PM,8400954,measuring,NA,0
69035,control,PM,8400954,winter,NA,0
69036,control,PM,8400954,summit,NA,0
69037,control,PM,8400954,listless,NA,0
69038,control,PM,8400954,thames,NA,0
69039,control,PM,8400954,fright,NA,0
69040,control,PM,8400954,kick,NA,0
69041,control,PM,8400954,ledge,NA,0
69042,control,PM,8400954,dream,NA,0
69043,control,PM,8400954,health,health,1
69044,control,PM,8400954,hear,NA,0
69045,control,PM,8400954,couch,NA,0
69046,control,PM,8400954,pollution,NA,0
69047,control,PM,8400954,good,NA,0
69048,control,PM,8400954,sandpaper,NA,0
69049,control,PM,8400954,sharp,NA,0
69050,control,PM,8400954,sewage,NA,0
69051,control,PM,8400954,temper,temper,1
69052,control,PM,8400954,loud,NA,0
69053,control,PM,8400954,streets,NA,0
69054,control,PM,8400954,coaster,NA,0
69055,control,PM,8400954,ice,NA,0
69056,control,PM,8400954,top,NA,0
69057,control,PM,8400954,snail,NA,0
69058,control,PM,8400954,boat,NA,0
69059,control,PM,8400954,fly,NA,0
69060,control,PM,8400954,sandals,NA,0
69061,control,PM,8400954,sill,sill,1
69062,control,PM,8400954,wake,NA,0
69063,control,PM,8400954,hospital,hospital,1
69064,control,PM,8400954,see,NA,0
69065,control,PM,8400954,desk,desk,1
69066,control,PM,8400954,ashes,NA,0
69067,control,PM,8400954,taste,NA,0
69068,control,PM,8400954,jagged,NA,0
69069,control,PM,8400954,point,NA,0
69070,control,PM,8400954,bag,NA,0
69071,control,PM,8400954,fury,NA,0
69072,control,PM,8400954,cotton,NA,0
69073,control,PM,8400954,subway,NA,0
69074,control,PM,8400954,lid,NA,0
69075,control,PM,8400954,wet,NA,0
69076,control,PM,8400954,molehill,NA,0
69077,control,PM,8400954,cautious,NA,0
69078,control,PM,8400954,tide,NA,0
69079,control,PM,8400954,arachnid,NA,0
69080,control,PM,8400954,soccer,NA,0
69081,control,PM,8400954,house,house,1
69082,control,PM,8400954,snooze,NA,0
69083,control,PM,8400954,dentist,NA,0
69084,control,PM,8400954,nostril,NA,0
69085,control,PM,8400954,recliner,recliner,1
69086,control,PM,8400954,cigar,NA,0
69087,control,PM,8400954,tooth,NA,0
69088,control,PM,8400954,ready,NA,0
69089,control,PM,8400954,prick,NA,0
69090,control,PM,8400954,junk,NA,0
69091,control,PM,8400954,ire,ire,1
69092,control,PM,8400954,fur,NA,0
69093,control,PM,8400954,country,NA,0
69094,control,PM,8400954,handle,NA,0
69095,control,PM,8400954,frigid,frigid,1
69096,control,PM,8400954,peak,NA,0
69097,control,PM,8400954,delay,NA,0
69098,control,PM,8400954,swim,NA,0
69099,control,PM,8400954,crawl,NA,0
69100,control,PM,8400954,yard,NA,0
69101,control,PM,8400954,open,open,1
69102,control,PM,8400954,blanket,NA,0
69103,control,PM,8400954,physician,physician,1
69104,control,PM,8400954,whiff,NA,0
69105,control,PM,8400954,sofa,sofa,1
69106,control,PM,8400954,chimney,chimney,1
69107,control,PM,8400954,nice,NA,0
69108,control,PM,8400954,coarse,NA,0
69109,control,PM,8400954,thimble,NA,0
69110,control,PM,8400954,trash,NA,0
69111,control,PM,8400954,wrath,wrath,1
69112,control,PM,8400954,touch,NA,0
69113,control,PM,8400954,newyork,NA,0
69114,control,PM,8400954,coffee,NA,0
69115,control,PM,8400954,chilly,chilly,1
69116,control,PM,8400954,plain,NA,0
69117,control,PM,8400954,traffic,NA,0
69118,control,PM,8400954,flow,NA,0
69119,control,PM,8400954,tarantula,NA,0
69120,control,PM,8400954,walk,NA,0
69121,control,PM,8400982,door,NA,0
69122,control,PM,8400982,bed,bed,1
69123,control,PM,8400982,nurse,NA,0
69124,control,PM,8400982,nose,nose,1
69125,control,PM,8400982,table,NA,0
69126,control,PM,8400982,cigarette,NA,0
69127,control,PM,8400982,sour,sour,1
